DATE',ID_CAMS',0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2019-06-29',6192,3.1948049,3.7589016,3.7471745,3.5329812,3.6566989,3.9800241,3.6549761,3.3488231,3.3120842,3.1803105,3.2139957,3.3593531,2.8268986,3.1644077,3.0358860,3.2136467,3.3058197,3.9378912,4.2285991,4.7258258,4.8954225,4.6691990,4.7571497,4.5578995
2019-06-29',6193,4.0745492,4.5789819,4.2995219,4.0081921,3.9581254,4.0454650,3.7822201,3.5605364,3.5109510,3.6896772,3.7549567,3.8689828,3.2868044,3.2639761,3.3726122,3.5660899,3.7722945,4.2270112,4.8511806,4.8437757,5.0930991,5.6365571,5.1779613,5.2254119
2019-06-29',6194,3.6088879,4.8216462,4.4483948,3.7842290,3.6154876,4.0125957,3.7625806,3.4406395,3.3451388,3.4054885,3.4705727,3.6782091,3.3811929,3.1221836,3.1584120,3.3076799,3.5057771,3.8794277,4.7359872,4.7874866,5.0134683,5.0327234,5.2331352,5.0077581
2019-06-29',6377,4.5714955,4.8801379,4.8581223,4.6240907,4.7970490,4.8048649,4.8901553,4.2703400,4.2303114,4.2168217,4.1990604,4.0180264,3.8437421,3.8525326,3.8447821,3.9895556,4.0844431,4.7077751,5.7820053,6.2228684,6.6089530,6.3957362,6.1282697,5.9966631
2019-06-29',6378,6.1925635,9.3965359,8.5395861,8.5218725,8.7641792,7.2138286,6.4219856,5.1605968,5.2673240,5.1157508,5.1493115,5.0410762,4.7986155,4.8714828,4.7687330,4.7184091,5.0270386,5.4157419,6.7640147,8.8004332,9.2371407,12.565602,11.248661,10.993608
2019-06-29',6379,6.2545795,8.9790354,8.2648945,7.9177690,8.0126524,7.2450638,5.8539248,5.0891304,4.7482014,4.8007779,4.7517805,4.9588451,4.5388269,4.4989595,4.5145006,4.5700407,4.9139166,5.6029630,6.5966959,8.4242153,8.9611940,11.272383,11.796525,11.301558
2019-06-29',6562,4.5714955,4.8801379,4.8581223,4.6240907,4.7970490,4.8048649,4.8901553,4.2703400,4.2303114,4.2168217,4.1990604,4.0180264,3.8437421,3.8525326,3.8447821,3.9895556,4.0844431,4.7077751,5.7820053,6.2228684,6.6089530,6.3957362,6.1282697,5.9966631
2019-06-29',6563,6.1925635,9.3965359,8.5395861,8.5218725,8.7641792,7.2138286,6.4219856,5.1605968,5.2673240,5.1157508,5.1493115,5.0410762,4.7986155,4.8714828,4.7687330,4.7184091,5.0270386,5.4157419,6.7640147,8.8004332,9.2371407,12.565602,11.248661,10.993608
2019-06-29',6564,6.2545795,8.9790354,8.2648945,7.9177690,8.0126524,7.2450638,5.8539248,5.0891304,4.7482014,4.8007779,4.7517805,4.9588451,4.5388269,4.4989595,4.5145006,4.5700407,4.9139166,5.6029630,6.5966959,8.4242153,8.9611940,11.272383,11.796525,11.301558
2019-06-29',6747,5.9644151,5.2104340,5.1470895,5.4995360,5.4707289,5.7030439,4.9423943,4.5938931,4.2219734,4.0595894,3.8047764,3.7848508,3.6359332,3.6086495,3.6622367,3.6134334,3.9502785,4.4314733,5.6955004,6.7570829,7.4157920,8.7260609,7.3822851,7.3117394
2019-06-29',6748,7.2705421,7.3748250,6.8686562,6.1944861,6.4781361,5.8050499,4.9934683,4.8021460,5.4174080,4.7085776,4.2550263,4.2642326,4.1351819,4.0577483,4.0997391,4.0632000,4.1476460,5.0245633,6.7502193,8.4938059,10.053852,10.739881,10.338264,10.015486
2019-06-29',6749,8.0198803,7.8580370,6.8686562,6.4368591,6.7044868,5.8726649,4.9512191,4.6566267,5.4133224,4.7130470,3.9654799,4.0032787,3.9809089,3.8734014,4.0806680,4.0221343,4.1347070,4.7326794,6.1956620,7.8095956,9.7030077,11.282672,12.043907,11.514227
2019-06-30',6192,5.7714643,5.8010750,6.1096811,6.1069865,6.1032152,6.0388360,5.5856066,5.9231448,6.2217693,6.8286562,6.7013841,6.5783439,7.2838202,7.3670421,7.7129087,7.8076510,7.4572258,7.2517285,7.9498925,8.5792561,9.4462967,11.012933,11.281040,11.068641
2019-06-30',6193,6.7466130,6.9319606,6.8815155,6.3701429,6.7020464,7.0275559,5.9501147,6.1927176,7.0507808,7.2406430,7.6179876,7.7606125,8.0828009,8.0891027,8.5196943,8.1113796,8.1013756,7.5654159,7.9308214,9.2395210,10.220220,12.340766,16.083946,17.845470
2019-06-30',6194,6.5854621,6.8570266,7.1645670,6.4174509,6.2487273,6.2501869,5.8332024,5.8911347,6.7848601,7.2347383,7.5643420,7.3650355,7.3767805,7.5525575,7.7964330,7.5601120,8.0157795,7.5183210,7.7329779,8.6419973,9.3664246,11.575753,17.213320,23.298674
2019-06-30',6377,6.7670269,6.7544670,6.8737988,7.5099387,7.3885512,7.7328053,6.4363322,6.6454611,6.7794957,7.0137563,7.1491470,7.0405874,7.8765049,8.0254240,8.2982111,8.1085796,8.3104277,8.4210978,9.2913895,10.838015,11.428974,11.713868,11.675918,11.304200
2019-06-30',6378,10.360178,11.655613,11.061425,11.064315,12.670641,12.193863,9.6910582,8.6853476,8.3400106,8.5592651,9.0408602,9.3672419,9.3421345,9.2232208,9.5602417,8.9005013,8.8926182,9.6145353,11.518046,15.599958,18.551611,21.615551,23.885414,22.023775
2019-06-30',6379,10.482121,11.056491,10.832204,11.829598,12.821574,12.660156,10.055787,8.9601574,8.4703493,8.7969131,8.8847971,9.2100773,8.8741493,8.6607628,8.8891621,8.2736387,8.8106318,9.6690311,11.363453,15.139825,18.816507,23.458799,27.749716,26.686222
2019-06-30',6562,6.7670269,6.7544670,6.8737988,7.5099387,7.3885512,7.7328053,6.4363322,6.6454611,6.7794957,7.0137563,7.1491470,7.0405874,7.8765049,8.0254240,8.2982111,8.1085796,8.3104277,8.4210978,9.2913895,10.838015,11.428974,11.713868,11.675918,11.304200
2019-06-30',6563,10.360178,11.655613,11.061425,11.064315,12.670641,12.193863,9.6910582,8.6853476,8.3400106,8.5592651,9.0408602,9.3672419,9.3421345,9.2232208,9.5602417,8.9005013,8.8926182,9.6145353,11.518046,15.599958,18.551611,21.615551,23.885414,22.023775
2019-06-30',6564,10.482121,11.056491,10.832204,11.829598,12.821574,12.660156,10.055787,8.9601574,8.4703493,8.7969131,8.8847971,9.2100773,8.8741493,8.6607628,8.8891621,8.2736387,8.8106318,9.6690311,11.363453,15.139825,18.816507,23.458799,27.749716,26.686222
2019-06-30',6747,7.5517502,7.2319517,7.1944242,7.8823342,7.7415986,7.7879148,6.6714649,6.3235888,6.6431851,7.0276971,7.2424126,7.3375659,7.7551656,8.1925077,8.3726263,8.2295637,8.1234131,8.3742971,9.6779890,11.582343,12.307247,12.122814,11.661977,11.037136
2019-06-30',6748,10.146979,9.5128078,9.0974712,9.1167536,9.7479153,9.7812576,8.5724792,7.3479180,7.1653700,7.0782166,7.4843917,7.6759119,8.0414257,8.2234879,8.7188740,8.2582560,8.4522800,9.0457287,10.643532,12.919827,14.394090,14.084225,13.553761,12.656661
2019-06-30',6749,10.723989,9.5881395,9.4537935,9.6215935,10.218956,10.386981,9.5775070,8.0216017,7.6740513,7.4312534,7.5188599,7.6315918,7.9730892,8.3113031,8.7142200,8.5074081,8.4016047,9.1358042,10.752316,13.147434,15.437905,16.252993,15.123258,13.911160
2019-07-01',6192,11.481561,10.899422,10.433885,9.2360620,10.045550,12.492081,14.241155,15.965001,16.421574,15.309896,13.669343,13.448906,14.040421,12.387433,12.413429,12.626611,13.750951,16.169861,18.272518,19.127956,20.453270,20.160248,22.092121,18.388567
2019-07-01',6193,16.222956,16.376854,11.512900,9.5765963,9.5784931,11.792260,14.115825,16.687271,17.273191,18.764807,20.452597,18.959080,17.666895,16.393032,16.159744,16.345314,18.622616,21.283422,22.353443,23.069061,23.734373,24.410357,23.994429,23.297657
2019-07-01',6194,21.399971,16.569439,13.249055,10.672324,10.073386,10.871191,13.356454,15.819620,19.308088,18.612013,20.093161,17.720427,16.185207,14.573716,14.362079,14.641809,16.403448,19.474636,21.268585,24.225134,25.111696,25.219503,24.983555,23.533381
2019-07-01',6377,11.743496,11.453560,11.045065,9.4310989,10.446361,13.481171,15.173589,16.172735,16.597290,15.412541,14.160190,13.710794,13.996061,12.468214,12.397734,13.016703,15.121339,16.692833,18.165297,18.208763,19.874491,21.265797,21.924376,19.784954
2019-07-01',6378,22.144783,18.233927,13.529079,11.643637,11.801156,11.942220,14.412789,17.054174,20.591696,19.150433,20.346462,19.005045,18.410309,16.603020,16.356834,16.510046,18.719151,21.451637,22.720573,24.437914,25.023205,25.186008,25.857208,23.446175
2019-07-01',6379,20.533136,18.589569,15.492139,12.824828,12.334915,11.234988,13.581141,16.314384,19.951330,20.093845,19.436691,18.232695,17.702015,16.893904,16.436081,17.488575,19.086409,20.213602,22.754856,24.062761,24.883440,25.184303,25.476173,25.087393
2019-07-01',6562,11.743496,11.453560,11.045065,9.4310989,10.446361,13.481171,15.173589,16.172735,16.597290,15.412541,14.160190,13.710794,13.996061,12.468214,12.397734,13.016703,15.121339,16.692833,18.165297,18.208763,19.874491,21.265797,21.924376,19.784954
2019-07-01',6563,22.144783,18.233927,13.529079,11.643637,11.801156,11.942220,14.412789,17.054174,20.591696,19.150433,20.346462,19.005045,18.410309,16.603020,16.356834,16.510046,18.719151,21.451637,22.720573,24.437914,25.023205,25.186008,25.857208,23.446175
2019-07-01',6564,20.533136,18.589569,15.492139,12.824828,12.334915,11.234988,13.581141,16.314384,19.951330,20.093845,19.436691,18.232695,17.702015,16.893904,16.436081,17.488575,19.086409,20.213602,22.754856,24.062761,24.883440,25.184303,25.476173,25.087393
2019-07-01',6747,10.902895,10.673639,11.263344,9.4880590,10.108675,11.511475,12.253294,14.002809,14.593777,13.893003,12.601767,12.274191,12.187659,11.683811,11.518224,11.594775,12.207780,13.573580,15.190951,16.610661,18.117945,18.667711,18.675945,17.322212
2019-07-01',6748,13.006755,12.078127,11.321551,9.3716440,10.026344,11.758545,12.952102,14.976103,15.650393,14.984922,13.420852,12.753160,12.363056,12.140875,11.918295,12.288282,12.814696,14.273081,15.927216,17.568842,19.398569,18.331936,19.749092,18.731077
2019-07-01',6749,13.489725,11.536600,11.481623,9.3276081,9.9390326,11.220437,13.580701,14.242347,14.884105,14.523872,13.617449,13.150446,12.840452,12.826726,12.612566,12.998257,13.777760,14.764037,16.618616,18.648661,20.379005,18.038340,20.340151,19.776684
2019-07-02',6192,18.087456,19.353428,21.767693,16.858004,14.509282,13.500053,10.984897,8.8953266,9.4957962,9.0978374,8.9838238,9.2208433,9.2411165,9.9771662,10.490960,11.030209,11.336313,14.203602,14.208841,14.207304,13.633683,14.065288,13.394048,13.174236
2019-07-02',6193,19.179907,26.060362,23.735437,18.801434,18.699244,14.956868,13.504141,11.151942,9.2533741,8.9400616,8.7640457,9.1845951,9.1119967,9.9245710,10.629175,11.403812,12.040425,12.267362,13.034719,17.702841,17.728001,15.735106,15.440901,14.561627
2019-07-02',6194,21.068375,26.125305,24.509205,19.030527,16.982853,14.244745,11.689301,10.365542,8.9514360,8.7015181,8.5119886,8.9446020,8.8292933,9.6143341,10.296897,11.068734,11.846476,12.311486,13.252607,15.436386,16.903204,15.375813,15.237032,14.908088
2019-07-02',6377,18.458941,19.793638,22.699137,22.503119,17.626873,17.092077,15.294179,16.718248,13.158872,13.325652,11.911957,11.981177,11.788096,11.433082,11.790792,12.292715,12.477431,16.522280,16.730803,16.604071,15.875830,16.100218,15.365029,15.434898
2019-07-02',6378,19.175018,25.324635,27.141382,26.600945,22.118942,17.110552,15.895444,16.967817,17.697420,19.172346,15.555491,13.394788,13.890791,15.068428,14.844629,15.899974,17.019146,17.493067,18.860090,21.550758,20.647678,20.890541,21.886896,21.304253
2019-07-02',6379,20.606905,26.253740,27.822140,24.839359,21.039070,17.256071,15.192315,16.909609,16.265934,16.905581,13.818229,11.433832,12.223574,12.510865,13.185193,14.441312,16.170332,17.647099,18.796457,21.773304,23.099051,22.899012,22.789114,22.526613
2019-07-02',6562,18.458941,19.793638,22.699137,22.503119,17.626873,17.092077,15.294179,16.718248,13.158872,13.325652,11.911957,11.981177,11.788096,11.433082,11.790792,12.292715,12.477431,16.522280,16.730803,16.604071,15.875830,16.100218,15.365029,15.434898
2019-07-02',6563,19.175018,25.324635,27.141382,26.600945,22.118942,17.110552,15.895444,16.967817,17.697420,19.172346,15.555491,13.394788,13.890791,15.068428,14.844629,15.899974,17.019146,17.493067,18.860090,21.550758,20.647678,20.890541,21.886896,21.304253
2019-07-02',6564,20.606905,26.253740,27.822140,24.839359,21.039070,17.256071,15.192315,16.909609,16.265934,16.905581,13.818229,11.433832,12.223574,12.510865,13.185193,14.441312,16.170332,17.647099,18.796457,21.773304,23.099051,22.899012,22.789114,22.526613
2019-07-02',6747,16.777910,17.630337,22.075439,27.066605,24.709183,20.535610,19.964037,19.638132,19.849091,20.380510,20.169785,18.283209,15.883007,15.189327,14.598896,14.025630,13.803936,13.546602,16.166912,17.439306,16.493141,15.970658,14.983660,14.646907
2019-07-02',6748,18.259378,19.089537,25.797632,27.124813,24.585493,20.062799,19.695608,19.290737,19.533239,19.892666,20.724907,18.679308,14.354406,15.787185,15.416247,16.348295,16.304567,17.464518,20.059902,21.020676,17.538712,17.402231,16.963652,15.983977
2019-07-02',6749,18.411732,20.381388,25.798342,27.270332,22.378515,18.322142,16.516541,17.666309,18.868204,19.536144,20.258932,17.442337,13.224554,14.799871,15.669097,14.966999,17.135006,17.158926,19.914383,20.511360,20.842112,20.497143,18.179972,16.702038
2019-07-03',6192,13.837558,14.468503,13.748451,12.509380,9.8067026,5.9275298,4.8964400,5.3425150,5.6538053,5.4425745,5.1929669,5.0381646,5.2658939,5.4271011,5.3233309,5.1564550,5.0621381,5.4868908,4.7752924,5.7184882,5.7016134,5.7621632,5.9684920,6.6915264
2019-07-03',6193,15.006173,15.360362,15.546693,13.823330,9.9853477,6.6266189,5.1459188,5.5259061,6.2658739,6.1657510,5.8587027,5.5996780,5.8744454,6.3257957,6.0643382,6.0105414,5.9014597,6.3923283,5.0204158,5.0110788,5.3246279,6.0923662,6.5861244,7.3734765
2019-07-03',6194,14.924973,15.136939,15.244385,13.686692,9.6362858,6.8918929,5.0215807,5.2918959,6.0249715,5.9744015,5.7004790,5.4090395,5.6163192,6.1240864,5.9982719,5.8298573,5.7499580,6.3941474,4.9526725,4.6120167,4.5313783,5.4414525,6.3193297,7.1501389
2019-07-03',6377,14.949572,15.331698,14.823445,13.841733,12.354240,10.376629,6.5700312,6.0395432,6.5946708,6.5828180,5.9461708,5.8334465,5.8301787,5.6728139,5.5841427,5.2906089,5.9780135,6.7643118,6.3895674,7.0005417,7.3066940,7.5453410,7.7809443,8.2869358
2019-07-03',6378,20.547333,20.276608,21.054138,18.866770,17.382154,13.562774,9.1850843,9.1528502,8.9923334,9.3546238,9.1908503,8.9111271,8.9873257,8.9615469,8.5099306,8.0345335,7.5708017,7.8867135,6.9274769,7.6083970,8.1417093,12.810492,13.348459,13.912466
2019-07-03',6379,23.479572,23.455944,20.763100,18.866770,16.338026,12.567119,8.3387423,8.6876011,9.0126400,9.7511282,8.6736670,8.8249807,8.1712894,8.3668900,8.3787394,7.9490404,7.5034990,8.6746702,6.8100524,7.4010320,7.9379830,11.421238,12.060003,13.936192
2019-07-03',6562,14.949572,15.331698,14.823445,13.841733,12.354240,10.376629,6.5700312,6.0395432,6.5946708,6.5828180,5.9461708,5.8334465,5.8301787,5.6728139,5.5841427,5.2906089,5.9780135,6.7643118,6.3895674,7.0005417,7.3066940,7.5453410,7.7809443,8.2869358
2019-07-03',6563,20.547333,20.276608,21.054138,18.866770,17.382154,13.562774,9.1850843,9.1528502,8.9923334,9.3546238,9.1908503,8.9111271,8.9873257,8.9615469,8.5099306,8.0345335,7.5708017,7.8867135,6.9274769,7.6083970,8.1417093,12.810492,13.348459,13.912466
2019-07-03',6564,23.479572,23.455944,20.763100,18.866770,16.338026,12.567119,8.3387423,8.6876011,9.0126400,9.7511282,8.6736670,8.8249807,8.1712894,8.3668900,8.3787394,7.9490404,7.5034990,8.6746702,6.8100524,7.4010320,7.9379830,11.421238,12.060003,13.936192
2019-07-03',6747,14.728478,14.936580,14.903893,14.828194,14.914781,13.467504,8.5527868,6.3701801,6.1910539,5.7863140,5.0694036,5.0038953,4.8363853,4.7457972,4.7466545,4.9789896,5.6673360,6.5412726,6.6491928,7.4086704,7.5299821,8.9557323,8.6041584,7.7357116
2019-07-03',6748,17.542336,16.764891,17.200424,17.369848,16.693554,13.795604,10.634137,9.4686441,7.9227390,6.8566184,6.6208453,5.7801628,5.1754136,5.1193118,5.0135913,4.8857236,5.5556955,7.0598121,7.0783253,8.2450428,9.0293770,9.6742554,10.067869,10.501456
2019-07-03',6749,21.899837,18.738310,18.524563,18.600252,17.425867,13.722845,9.9879694,9.9204216,9.2233305,7.2908597,6.9370298,7.1413641,6.4308572,6.2794857,5.9227624,5.8746467,6.6532140,7.0461555,7.0038743,7.9903846,8.8110981,9.4705286,9.8641424,10.385041
2019-07-04',6192,7.5168095,8.8589029,8.7765083,8.1167288,8.0223751,7.6247406,6.4096951,6.3196058,6.2254558,5.7605147,5.2619009,5.4333825,5.5831113,5.3643632,4.9972920,4.6606240,4.4274983,4.5088453,5.7474537,6.0437703,6.0192285,6.8815398,6.9661236,6.3734465
2019-07-04',6193,8.7389431,10.623216,10.506970,9.8248167,10.456758,8.1555939,6.9675350,6.7390604,6.7323146,6.6300697,5.9267135,5.9361520,6.1867528,6.4713387,5.6868458,5.3225374,5.7626224,5.8975978,6.1204600,7.0660992,8.3082561,8.9503279,9.7739611,10.354049
2019-07-04',6194,9.4878550,10.477696,10.477867,9.8626604,9.9309216,8.6238985,6.7652149,6.6449065,6.5681295,6.4534006,6.2418709,5.6713753,5.9721618,6.2230611,5.4721975,5.0950928,5.4791298,5.5810084,5.7347422,7.2220774,8.1045294,9.3146868,8.9912558,10.850278
2019-07-04',6377,8.6411581,9.5920687,10.227436,10.148313,9.3641500,8.9568453,7.5353370,7.1101842,7.2221413,5.8686595,5.3514295,5.4831066,5.8237152,5.8276300,5.4933290,4.9896870,4.7188315,6.0989013,6.5572805,7.3535566,6.9622607,7.7511592,7.6394906,7.5209589
2019-07-04',6378,13.216776,17.096531,17.061501,16.099648,18.673788,9.8226337,9.0089664,9.6010695,9.5566578,8.8368626,8.8517942,7.9908285,7.9634008,8.2529287,8.5802431,8.0341816,7.7316356,8.0929937,8.7251673,9.5320454,10.083590,13.146118,11.964536,13.460791
2019-07-04',6379,12.702159,17.326717,18.982958,18.910803,20.161947,9.7498741,9.0278740,9.5792418,10.391972,9.0532799,8.1864986,7.9554505,7.9095416,8.1958761,8.5402250,8.0450954,7.6943178,8.0054865,9.2677593,9.1682472,9.7488956,13.237942,12.981649,13.577206
2019-07-04',6562,8.6411581,9.5920687,10.227436,10.148313,9.3641500,8.9568453,7.5353370,7.1101842,7.2221413,5.8686595,5.3514295,5.4831066,5.8237152,5.8276300,5.4933290,4.9896870,4.7188315,6.0989013,6.5572805,7.3535566,6.9622607,7.7511592,7.6394906,7.5209589
2019-07-04',6563,13.216776,17.096531,17.061501,16.099648,18.673788,9.8226337,9.0089664,9.6010695,9.5566578,8.8368626,8.8517942,7.9908285,7.9634008,8.2529287,8.5802431,8.0341816,7.7316356,8.0929937,8.7251673,9.5320454,10.083590,13.146118,11.964536,13.460791
2019-07-04',6564,12.702159,17.326717,18.982958,18.910803,20.161947,9.7498741,9.0278740,9.5792418,10.391972,9.0532799,8.1864986,7.9554505,7.9095416,8.1958761,8.5402250,8.0450954,7.6943178,8.0054865,9.2677593,9.1682472,9.7488956,13.237942,12.981649,13.577206
2019-07-04',6747,8.7332163,8.5894222,8.9801207,9.1806879,9.4415426,9.4008770,8.4949675,6.8152375,6.8341422,5.1636200,4.4508166,4.3111515,4.5286942,4.6582756,4.6402621,4.6672463,4.8866081,5.5893464,5.9515996,6.9483199,6.1004362,5.9986267,6.1391940,6.0271282
2019-07-04',6748,12.514653,9.6494741,8.7889853,9.1478758,10.408072,10.142776,9.2927294,8.4742517,7.8517709,6.8210711,6.2802792,5.6406622,5.0255589,4.9717383,5.6593652,5.5447664,5.4249439,6.5893712,6.9137383,8.4277687,9.5163994,8.6261644,9.1264296,8.9236126
2019-07-04',6749,12.514653,12.288330,9.8102837,10.624433,11.350514,10.084569,9.2417974,9.9102983,10.043582,7.2475352,6.8894167,6.2588840,6.3254504,6.2004089,6.1482682,6.6114869,6.4496818,7.2299614,8.0263920,9.5393209,9.9388876,10.404965,10.827099,10.293479
2019-07-05',6192,7.0064845,11.604459,11.277780,10.135208,9.3465767,10.314441,8.3467855,6.7375541,6.3795686,6.4937949,6.6080537,6.4723248,6.8231659,7.0757794,7.5995698,8.1421928,8.5881376,8.7134638,9.0175037,10.633203,12.017488,10.962027,9.3708563,8.0710173
2019-07-05',6193,11.234086,13.539145,14.247130,13.684767,15.286686,13.663101,14.212770,10.349939,9.4891872,9.0837517,9.4723940,10.129148,9.7048855,9.3270063,9.1229801,9.3341417,9.8377266,9.6978426,12.171702,12.511195,14.212667,13.994459,10.878856,10.684720
2019-07-05',6194,13.947635,17.663725,16.434359,15.120404,16.004320,13.382750,13.942025,11.572968,11.115343,10.167357,10.137859,10.245563,10.300008,10.350102,10.627825,11.302551,11.009156,10.036189,10.477815,13.233846,13.928251,13.686240,11.217721,10.876262
